Chapters,Favs,Follows,Published,Reviews,Updated,Words,Author,Characters,Genre,Language,Rating,Story_link,Synopsis,Title,Pairing
2,2,1,2019-12-24,0.0,12/25/2019,3844,WillowRose11656,Unspecified Characters,Romance/Humor,English,T,https://www.fanfiction.net/s/13459628/1/Don-t-Smile-At-Me,"Hermione Granger's life is turned upside-down when she quite literally crashes into a devilishly handsome Tom Riddle. With his snide comments and maddeningly sharp wit, Hermione finds she may have finally met her match. non-magic AU. Hermione/Riddle, Ron/Luna.",Don't Smile At Me,No specified pairings
1,9,7,2019-12-24,6.0,2019-12-24,11800,Wrong author,"DracoM.,HermioneG.GinnyW.,HarryP.",Romance/Humor,French,K,https://www.fanfiction.net/s/13459626/1/Sorcier-Secret,"Kingsley Shacklebolt, le Ministre de la Magie, à l'occasion des dix ans de la fin de la Grande Guerre, avait voulu organiser un petit quelque chose en ce mois si… festif… Il s'était donc inspiré de ces jeux que les Moldus pratiquaient souvent en période de Noël… Offrir un cadeau secret à quelqu'un qui leur avait été désigné… Le Secret Santa.",Sorcier Secret,"Draco M., Hermione G."
1,10,2,2019-12-24,5.0,2019-12-24,1157,Wrong author,"HarryP.,HermioneG.",Romance/Friendship,English,K,https://www.fanfiction.net/s/13459607/1/Love-is-the-ultimate-risk,"It is Christmas eve and Hermione and Harry have a heart to heart conversation. They justified their love as friendship, but it never felt enough. Would you risk lifetime of friendship for one chance at love?",Love is the ultimate risk,"Harry P., Hermione G."
1,3,2,2019-12-23,1.0,2019-12-23,332,Wrong author,"RemusL.,SeverusS.",Angst/Romance,English,M,https://www.fanfiction.net/s/13459584/1/Goodbye,"Oneshot. Set during HBP, a few nights before the events on the astronomy tower. Originally posted on Livejournal in 2007. Rated M for mature themes.",Goodbye,No specified pairings
1,1,1,2019-12-23,1.0,2019-12-23,2607,Wrong author,"RonW.,MollyW.,PansyP.,ArthurW.",Mystery/Suspense,English,M,https://www.fanfiction.net/s/13459568/1/Everyone-gets-a-Jumper,"Every year, Molly knits jumpers for those she loves. This year, though, she is troubled. One-shot, twist in the tale. My final entry for the Slytherin Cabal's 2019 Twistmas fest. A good old-fashioned mystery - what will happen? Mentioned pairings Ron/Pansy, George/Angelina, Theo/Hermione.",Everyone gets a Jumper,No specified pairings
5,24,30,2019-12-23,13.0,2019-12-23,15249,Writer of Wonder,"SiriusB.,JamesP.,SeverusS.,OC",Romance/Drama,English,T,https://www.fanfiction.net/s/13459559/1/Anything-for-Love,"Charlotte Potter is the youngest sister of James, and became a Slytherin. She tried to navigate her way through Hogwarts, and befriended James's enemy, Severus Snape. She fell in love with him, and you'd do crazy things to fall in love. But someone surprising maybe jealous of them.",Anything for Love,No specified pairings
3,2,4,2019-12-23,3.0,12/28/2019,3922,What-a-Beautiful-Letdown,"RemusL.,N.Tonks",Romance/Drama,English,T,https://www.fanfiction.net/s/13459544/1/Winterlove,"A Remus/Tonks songfic spanning five winters. 'Tis the season for snow, holiday celebrations, gloom, and undue expectations of love and happiness. I own no rights to HP or any lyrics.",Winterlove,No specified pairings
1,12,3,2019-12-23,1.0,2019-12-23,2579,Wrong author,"DracoM.,HermioneG.HoraceS.",Romance,English,T,https://www.fanfiction.net/s/13459518/1/Amortentia-at-Home,"One-shot Dramione love story set after their 2nd child is born when Hermione, looking to revitalize her physical relationship with Draco, resorts to brewing herself a love potion. Will he be able to tell, and how is it connected to that potions lesson in their 6th year at Hogwarts? (Characters from my head-canon, as in my longer works ""The Oblivious Ones"" and ""Always Something"".)",Amortentia at Home,"Draco M., Hermione G."
1,0,1,2019-12-23,1.0,2019-12-23,1002,Wrong author,"HannahA.,LunaL.",Drama/Romance,English,T,https://www.fanfiction.net/s/13459512/1/Booze-and-Girls-Are-a-Lady-s-Best-Friends,"Luna Lovegood is the owner of a small speakeasy in the roaring 1920s. She has a way with the woman, and the patrons, but that goes away whenever Hannah Abbott is around. Hannah Abbott is an attention seeking flapper who only has eyes for Luna Lovegood. What happens when a stolen gin mill brings more attention to them than either one of them want? Will they fall in love, or doom?",Booze and Girls: Are a Lady's Best Friends,"Hannah A., Luna L."
1,2,0,2019-12-23,5.0,2019-12-23,2342,Wrong author,"SeverusS.,AlbusD.,OC",Unspecified Genre,French,K,https://www.fanfiction.net/s/13459500/1/Joyeux-No%C3%ABl-Professeurs,L'inspiration est une Magie qui nait parfois d'improbables rencontres. UA - Léger voyage dans le temps.,"Joyeux Noël, Professeurs !",No specified pairings
1,5,3,2019-12-23,0.0,2019-12-23,1339,acciopolly,"NarcissaM.,HermioneG.",Romance,English,M,https://www.fanfiction.net/s/13459494/1/First-Snow-Day,Hermione and Narcissa remember their first snow day together while snuggling up near the fire. NM/HG,First Snow Day,No specified pairings
1,1,2,2019-12-23,1.0,2019-12-23,1749,Wrong author,"HermioneG.,DracoM.",Suspense/Humor,English,T,https://www.fanfiction.net/s/13459483/1/Voldemort-s-Laugh,The most horrifying thing is Voldemort's laugh at your Christmas Feast. After his death.,Voldemort's Laugh,No specified pairings
11,1,2,2019-12-23,0.0,2019-12-23,15157,TheLittleTigeress,"OC,SeverusS.Marauders,LilyEvansP.",Romance/Friendship,English,K+,https://www.fanfiction.net/s/13459466/1/The-Last-Sunset,"Isabella is an pretty normal Hogwarts student, she likes boys that are completly out of her leauge and has a few problems of her own. Then one day on her way back from class, everything goes down hill. From Boys to Werewolves, fifteen year old Isabella has it all.",The Last Sunset,"OC, Severus S."
1,0,0,2019-12-23,1.0,2019-12-23,2102,Wrong author,"AnthonyG.,MichaelC.",Friendship/Hurt/Comfort,English,T,https://www.fanfiction.net/s/13459458/1/blue-moon,"Anthony can't summon once-in-a-lifetime events or ride a unicorn, but Michael needs his help, and he does love a challenge.",blue moon,No specified pairings
2,2,4,2019-12-23,1.0,12/25/2019,6931,newromaantic,Unspecified Characters,Romance/Drama,English,T,https://www.fanfiction.net/s/13459456/1/Golden-Waltz,"AU. Lily Evans wants to be the best ice dancer in the world, which means she needs to find a dance partner ASAP. After two failed partnerships, her coach gives her one last option: James Potter.",Golden Waltz,No specified pairings
1,3,1,2019-12-23,3.0,2019-12-23,3583,Wrong author,"HarryP.,PansyP.",Mystery/Tragedy,English,M,https://www.fanfiction.net/s/13459442/1/Cold,"At first, Pansy hated the song. Then she grew to tolerate it. Finally, she came to see it as a symbol of their love - but was it? Dark fic. CWs for character death, pregnancy, infidelity, revenge. Written for the Slytherin Cabal's 2019 Twistmas fest.",Cold,"Harry P., Pansy P."
3,9,4,2019-12-23,2.0,2019-12-23,13941,dizzy-bird,"JamesP.,LilyEvansP.",Romance,English,T,https://www.fanfiction.net/s/13459438/1/Sunflowers-in-the-Snow,"Lily Evans hates everything about Christmas - the snow, the gifts, the carols. But when James Potter invites her to spend the holiday with him, she begins to reconsider. Misery loves company, after all.",Sunflowers in the Snow,No specified pairings
1,1,2,2019-12-23,2.0,2019-12-23,338,Wrong author,"HarryP.,HermioneG.,DracoM.,PansyP.",Romance/Angst,English,M,https://www.fanfiction.net/s/13459430/1/The-Lady-Of-His-Dreams,"Seems like a normal day at Hogwarts, except something is wrong. Draco Malfoy is being a haunted by a woman, he is only able to see in his dreams. She seems very loving and surprisingly cares a great deal about the Slytherin prince, but who is she? And why can't he remember? Meanwhile, including Hansy, Blinny, and other.",The Lady Of His Dreams,No specified pairings
1,2,1,2019-12-23,0.0,2019-12-23,1175,Kitaliah,Unspecified Characters,Family,English,K,https://www.fanfiction.net/s/13459397/1/A-Very-Weasley-Christmas,"""This is what Christmas was supposed to feel like! There was supposed to be joy, laughter! "" Harry discovers what a true family Christmas means for him.",A Very Weasley Christmas,No specified pairings
1,40,23,2019-12-23,1.0,2019-12-23,3894,Wrong author,"LuciusM.,HarryP.",Romance,English,K+,https://www.fanfiction.net/s/13459396/1/Worth-Waiting-For,"Soul-marks were a gift from mother magic to help a witch or wizard find that one person who completed them, given once both mates had turned 17. Some people, however, didn't have soul-marks, and instead were whole all on their own. Lucius was one of those people, except he didn't feel whole. Lucius Malfoy didn't have a Soul-mark, until one day, he did.",Worth Waiting For,"Lucius M., Harry P."
1,90,24,2019-12-23,29.0,2019-12-23,3881,Wrong author,"HermioneG.,DracoM.HarryP.,GinnyW.",Unspecified Genre,English,M,https://www.fanfiction.net/s/13459392/1/The-Original-Christmas-Madness,"Last year Draco was embroiled in a war with little hope of surviving to see another Christmas. He defied the odds. This year he just wanted to spend the holiday with the bushy haired witch he was rapidly falling for, which didn't seem like too much to ask. But then Potter appeared and he and Granger both started acting like they'd gone mad and Draco was forgotten. Of bloody course.",The Original (Christmas) Madness,"Hermione G., Draco M."
1,65,23,2019-12-23,2.0,2019-12-23,3200,Wrong author,"SeverusS.,HarryP.",Romance/Hurt/Comfort,English,K+,https://www.fanfiction.net/s/13459373/1/The-Bubbling-Cauldron,"Harry wakes up the morning of his 17th birthday with a soulmark, like all witches and wizards do. He was excited to find his soulmate, but as the summer went on and his seventh year started, he became too busy to think about it. That is, until his soulmate insults his mark, and Harry feels like his heart has been ripped out. Soulmate!AU",The Bubbling Cauldron,"Severus S., Harry P."
1,1,8,2019-12-23,1.0,2019-12-23,8231,Wrong author,Unspecified Characters,Fantasy,English,M,https://www.fanfiction.net/s/13459347/1/Harry-Potter-and-His-Brother,"Harry Potter has an older brother, working against a manipulative Albus Dumbledore. Still in progress",Harry Potter and His Brother,No specified pairings
1,2,8,2019-12-23,1.0,2019-12-23,7271,Wrong author,"HermioneG.,FredW.GeorgeW.,KatieB.",Romance/Humor,English,T,https://www.fanfiction.net/s/13459334/1/Under-the-mistetloe,It's Christmas time and the mistletoe is on! What does a girl have to do to be kissed under the mistletoe?,Under the mistetloe,"Hermione G., Fred W."
3,41,74,2019-12-23,17.0,2019-12-23,10373,Superboy19,"HarryP.,DelphiRiddle",Unspecified Genre,English,M,https://www.fanfiction.net/s/13459330/1/Obscurial-Harry,"The abuse of his family forced him to try and suppress his magic, an act of disastrous results. Now off to Hogwarts Harry must navigate the magical world, making friends, allies, enemies and possibly fighting a Dark Lord while he's at it - I know the summary sucks but I will improve it later - HarryxHarem, Darker Harry possible bashing.",Obscurial Harry,No specified pairings
1,6,4,2019-12-23,0.0,2019-12-23,1304,DobbyRocksSocks,"PercyW.,OliverW.",Angst/Romance,English,T,https://www.fanfiction.net/s/13459328/1/smiling-bright-it-s-blinding,Written for Grandma. Nobody had smiled at Percy like that since Audrey. (Warnings inside).,smiling bright (it's blinding),"Percy W., Oliver W."
1,0,0,2019-12-23,1.0,2019-12-23,1984,Wrong author,"RonW.,GeorgeW.,MollyW.,FredW.",Unspecified Genre,English,T,https://www.fanfiction.net/s/13459313/1/The-Christmas-Prank,"The Weasley twins are feeling bored over Christmas break, and so they turn their attention towards their little brother Ron. They come up with their most wicked prank of all to give their dear brother for his Christmas gift this year. Happy Christmas Ron.",The Christmas Prank,No specified pairings
1,17,17,2019-12-23,7.0,2019-12-23,7350,Wrong author,"HermioneG.,LuciusM.",Romance/Fantasy,English,M,https://www.fanfiction.net/s/13459305/1/Music-of-the-Night,"Hermione is walking through a winter wonderland when she stumbles upon a mysterious gazebo. Inside, she discovers none other than Lucius Malfoy playing Christmas music on a piano to... no one.",Music of the Night,No specified pairings
1,4,2,2019-12-23,0.0,2019-12-23,454,Belladonna Lee,"HarryP.,Voldemort",Angst,English,M,https://www.fanfiction.net/s/13459290/1/Of-Yew-and-Holly,"Voldemort/Harry. On the final night of the year, Harry dreams of the nightmare that was born on the last day of the year.",Of Yew and Holly,"Harry P., Voldemort"
2,3,7,2019-12-23,0.0,12/29/2019,7463,SecretlyAGryffindor,Unspecified Characters,Romance/Drama,English,M,https://www.fanfiction.net/s/13459271/1/Flying-Through-Life,"She would proudly proclaim that she was a bookworm while he would say he only opened a book if necessary. He lived for Quidditch, she only went to a match if her friends tricked her into it. They were opposites in many respects, but they say opposites attract, right? (Just don't tell them that-they would disagree).",Flying Through Life,No specified pairings
6,184,85,2019-12-23,54.0,2019-12-23,48433,TheEndless7,"HarryP.,GabrielleD.",Romance,English,T,https://www.fanfiction.net/s/13459233/1/Twelve-Days,Follow Harry Potter through the twelve days that will define his adult life. A Post-War Romance for Christmas,Twelve Days,No specified pairings
5,5,7,2019-12-23,1.0,12/26/2019,9283,Writingtoavoidlife,Unspecified Characters,Adventure/Romance,English,M,https://www.fanfiction.net/s/13459204/1/Suspiria-Snape,"My name is Suspiria, but you probably know my father better. He's the Potions Master at Hogwarts, and I'm transferring there for my fifth year. There's just one problem - there is no way I'm being sorted into Slytherin. From what I've heard, they only take Purebloods, and I don't exactly qualify. Here's to a new school - and some new boys. *Will toe the line of M/MA**",Suspiria Snape,No specified pairings
1,4,1,2019-12-23,1.0,2019-12-23,7054,Wrong author,"HermioneG.,DracoM.,ScorpiusM.,RoseW.",Hurt/Comfort,English,K,https://www.fanfiction.net/s/13459196/1/A-tale-of-roses-and-shit,Dramione one shot.,A tale of roses and shit,No specified pairings
1,4,2,2019-12-23,0.0,2019-12-23,347,dramioneszn,"HermioneG.,DracoM.",Family,English,K,https://www.fanfiction.net/s/13459188/1/Flu-Shots,Draco gets his first flu shot.,Flu Shots,No specified pairings
1,1,0,2019-12-23,1.0,2019-12-23,2695,Wrong author,"AngelinaJ.,KatieB.,AliciaS.,MarcusF.",Romance,English,K+,https://www.fanfiction.net/s/13459184/1/Letters-Concerning-a-St-Mungo-s-Patient,"A selection of letters addressed to, concerning, or referencing Katie Bell following her run-in with a cursed opal necklace.",Letters Concerning a St Mungo's Patient,No specified pairings
5,5,12,2019-12-23,0.0,12/28/2019,5454,KamilaLupin,"HarryP.,SiriusB.,RemusL.,MollyW.",Hurt/Comfort/Drama,English,T,https://www.fanfiction.net/s/13459144/1/Powerless,"It's august 3 weeks before Hogwarts. 15 y.o Harry and his friends are enjoying their last 3 weeks at burrow. Order of the phoenix is there too. They are having lots of meetings. One night order leave for a meeting and childrens are staying at burrow ,as they do always. No one knew that this time it'll be different. This time something bad happens and all the children gets Hurt.",Powerless,No specified pairings
